id,text,unit,updated,firstPeriod,latestPeriod,active,variables
IVG1,International vejgodstransport,-,2021-06-04T08:00:00,1999,2020,True,"['enhed', 'vogntype/totalvægt', 'bilens alder', 'turlængde', 'tid']"
IVG3,International vejgodstransport med farligt gods,-,2021-06-04T08:00:00,1999,2020,True,"['enhed', 'kørselsart', 'godsart', 'tid']"
VG2,Vejgodstransport (faktiske tal),-,2021-12-17T08:00:00,1998K1,2021K3,True,"['kørselsart', 'enhed', 'tid']"
VG3,Vejgodstransport (sæsonkorrigeret),-,2021-12-17T08:00:00,2010K1,2021K3,True,"['kørselsart', 'enhed', 'tid']"
BANE1,Jernbanetransport af gods,-,2021-08-31T08:00:00,1990,2020,True,"['enhed', 'transporttype', 'banenet', 'tid']"
BANE201,Jernbanetransport af gods,-,2021-08-31T08:00:00,2008,2020,True,"['enhed', 'transporttype', 'godsart', 'tid']"
BANE401,National jernbanetransport af gods,-,2021-08-31T08:00:00,2007,2020,True,"['enhed', 'pålæsningsregion', 'aflæsningsregion', 'tid']"
BANE5,Jernbanetransport af farligt gods,-,2021-08-31T08:00:00,2004,2020,True,"['transporttype', 'godsart', 'enhed', 'tid']"
BANE6,Jernbanetransport af intermodale lasteenheder,-,2022-02-02T08:00:00,2004,2020,True,"['transporttype', 'lasteenhed', 'enhed', 'tid']"
BANE3,International jernbanetransport af gods,-,2021-08-31T08:00:00,2000,2020,True,"['retning', 'enhed', 'land', 'tid']"
BANE9A,Jernbanetransport af gods,-,2021-12-14T08:00:00,2013K1,2021K3,True,"['enhed', 'transporttype', 'tid']"
SKIB41,Godstransport over danske havne,1.000 ton,2021-05-12T08:00:00,1990,2020,True,"['enhed', 'tid']"
SKIB421,Godsomsætning på danske havne,1.000 ton,2021-05-12T08:00:00,2007,2020,True,"['havn', 'enhed', 'tid']"
SKIB431,International godsomsætning på danske havne,1.000 ton,2021-05-12T08:00:00,2007,2020,True,"['havn', 'retning', 'godsart', 'tid']"
SKIB44,International godsomsætning på større danske havne,1.000 ton,2021-05-12T08:00:00,2004,2020,True,"['havn', 'retning', 'land', 'tid']"
SKIB451,National godsomsætning på danske havne,1.000 ton,2021-05-12T08:00:00,2007,2020,True,"['havn', 'retning', 'godsart', 'tid']"
SKIB461,National godsomsætning på danske havne,1.000 ton,2021-05-12T08:00:00,2007,2020,True,"['havn', 'retning', 'landsdel', 'tid']"
SKIB47,Fragtskibes godsomsætning på større danske havne,1.000 ton,2021-05-12T08:00:00,1997,2020,True,"['flagstat', 'retning', 'godsart', 'tid']"
SKIB481,Godstransport med skib mellem danske landsdele,-,2021-05-12T08:00:00,2007,2020,True,"['pålæsningsregion', 'aflæsningsregion', 'enhed', 'tid']"
SKIB49,Godsomsætning af container- og ro-ro-gods på større danske havne,-,2021-05-12T08:00:00,1997,2020,True,"['havn', 'retning', 'lasteenhed', 'enhed', 'tid']"
SKIB50,International godsomsætning på større danske havne,1.000 ton,2021-05-12T08:00:00,2004,2020,True,"['retning', 'land', 'godsart', 'tid']"
SKIB72,Godsomsætning på større danske havne,1.000 ton,2022-02-24T08:00:00,2000K1,2021K4,True,"['havn', 'retning', 'godsart', 'tid']"
SKIB73,Omsætning af container- og ro-ro-enheder på større danske havne,-,2022-02-24T08:00:00,2000K1,2021K4,True,"['retning', 'lasteenhed', 'transport enhed', 'tid']"
SKIB74,Godsomsætning på større havne,1.000 ton,2022-02-24T08:00:00,2000K1,2021K4,True,"['landegrupper', 'godsart', 'tid']"
FLYV41,Lufttransport af gods over betjente danske lufthavne,100 ton,2022-03-04T08:00:00,1990,2020,True,"['lufthavn', 'transporttype', 'tid']"
ROR11,Transport i rørledninger,-,2021-10-05T08:00:00,1982,2020,True,"['produkt', 'enhed', 'tid']"
UHELD3,Færdselsuheld med personskade,Antal,2021-06-18T08:00:00,1997,2020,True,"['uheldsart', 'uheldssituation', 'by/landområde', 'hastighedsbegrænsning', 'tid']"
UHELD4,Færdselsuheld med personskade,Antal,2021-06-18T08:00:00,1997,2020,True,"['uheldsart', 'transportmiddel', 'klokkeslet', 'ugedag', 'måned', 'tid']"
UHELD5,Færdselsuheld med personskade,Antal,2021-06-18T08:00:00,2001,2020,True,"['uheldsart', 'uheldssituation', 'transportmiddel', 'modpart', 'tid']"
UHELD6,Færdselsuheld med personskade,Antal,2021-06-18T08:00:00,2001,2020,True,"['uheldsart', 'uheldssituation', 'transportmiddel', 'antal transportmidler involveret', 'tid']"
UHELDK7,Færdselsuheld med personskade,Antal,2021-06-18T08:00:00,1998,2020,True,"['uheldsart', 'område', 'by/landområde', 'uheldssituation', 'tid']"
UHELD8,Tilskadekomne og dræbte i færdselsuheld,Antal,2021-06-18T08:00:00,2001,2020,True,"['uheldsart', 'personskade', 'transportmiddel', 'køn', 'alder', 'skadens type', 'tid']"
UHELD9,Tilskadekomne og dræbte i færdselsuheld,Antal,2021-06-18T08:00:00,2001,2020,True,"['uheldsart', 'personskade', 'transportmiddel', 'personart', 'by/landområde', 'gade- eller vejtype', 'tid']"
UHELD10,Tilskadekomne og dræbte i færdselsuheld,Antal,2021-06-18T08:00:00,2001,2020,True,"['uheldsart', 'uheldssituation', 'personskade', 'transportmiddel', 'modpart', 'tid']"
UHELD11,Tilskadekomne og dræbte i færdselsuheld,Antal,2021-06-18T08:00:00,2001,2020,True,"['uheldsart', 'personskade', 'transportmiddel', 'i/udenfor transportmidlet', 'personart', 'spirituspåvirkning', 'tid']"
UHELDK1,Tilskadekomne og dræbte i færdselsuheld,Antal,2021-06-18T08:00:00,1998,2020,True,"['område', 'personskade', 'indblandede transportmidler', 'alder', 'køn', 'tid']"
UHELDK2,Tilskadekomne og dræbte i spiritusuheld,Antal,2021-06-18T08:00:00,1998,2020,True,"['område', 'personskade', 'alder', 'køn', 'tid']"
UHELD12,Førere og fodgængere,Antal,2021-06-18T08:00:00,2001,2020,True,"['transportmiddel', 'køn', 'alder', 'kørekortets alder', 'alkoholpromille', 'tid']"
MOERKE,"Personskader i færdselsuheld indberettet af politi, sygehusenes akutmodtagelse og sygehuse",Antal,2019-09-23T08:00:00,2001,2018,True,"['indberetter', 'uheldssituation', 'transportmiddel', 'køn', 'alder', 'skadens type', 'tid']"
MOERKE1,Personskader i færdselsuheld indberettet af sygehusenes akutmodtagelse og sygehuse,Antal,2021-04-16T08:00:00,2009,2018,True,"['indberetter', 'uheldssituation', 'transportmiddel', 'køn', 'alder', 'personskade (klassificeret efter diagnose)', 'tid']"
BANE91,Dræbte og tilskadekomne ved jernbanetrafik,Antal,2021-08-31T08:00:00,1993,2020,True,"['banenet', 'personkategori', 'personskade', 'tid']"
BANE92,Dræbte og tilskadekomne ved jernbanetrafik,Antal,2021-08-31T08:00:00,2002,2020,True,"['banenet', 'uheldstype', 'personskade', 'tid']"
SKIB95,Søulykker med danske skibe,Antal,2021-09-21T08:00:00,2014,2020,True,"['uheldstype', 'skibstype', 'omfang', 'tid']"
SKIB96,Søulykker i dansk forvand,Antal,2021-09-21T08:00:00,2014,2020,True,"['uheldstype', 'skibstype', 'omfang', 'registreringsland', 'tid']"
MUS1,Aktivitet på danske museer,Antal,2021-04-27T08:00:00,2009,2020,True,"['museumskategori', 'museumstype', 'aktivitet', 'tid']"
MUS3,Aktivitet på danske museer (museumsafdelinger),Antal,2021-04-27T08:00:00,2016,2020,True,"['område', 'museumskategori', 'museumstype', 'aktivitet', 'tid']"
KVUARMS1,Besøg på museum eller kulturarv (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['museumstype', 'køn', 'alder', 'tid']"
KVUARMS4,Brug af museers online tjenester (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['type', 'køn', 'alder', 'tid']"
KVUARMS2,Besøg på museum eller udstilling (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['område', 'køn', 'alder', 'tid']"
KVUARMS5,Besøg på museum eller udstilling (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['formål', 'køn', 'alder', 'tid']"
KVUMUS1,Besøg på museum eller kulturarv (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['museumstype', 'alder og køn', 'tid']"
KVUMUS3,Besøg på museum eller kulturarv (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['formål', 'alder og køn', 'tid']"
KVUMUS2,Besøg på museum eller udstilling (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['område', 'alder og køn', 'tid']"
KVUMUS4,Brug af museers online tjenester (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['type', 'alder og køn', 'tid']"
KVUMUS6,"Besøg på museum efter besøg, alder og køn",Pct.,2022-03-01T08:00:00,2021K4,2021K4,True,"['besøg', 'alder og køn', 'tid']"
KVUMUS7,Barrierer for museumsbesøg efter årsag og alder og køn,Pct.,2022-03-01T08:00:00,2021K4,2021K4,True,"['årsag', 'alder og køn', 'tid']"
KVUBK01,Forbrug af billedkunst (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['genre', 'alder og køn', 'tid']"
KVUBK02,Forbrug af billedkunst (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['adgang', 'alder og køn', 'tid']"
KVUARBK2,Forbrug af billedkunst (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['adgang', 'køn', 'alder', 'tid']"
KVUARBK1,Forbrug af billedkunst (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['genre', 'køn', 'alder', 'tid']"
ZOO2,Aktivitet i zoologiske anlæg,Antal,2021-04-27T08:00:00,2016,2020,True,"['område', 'zootype', 'aktivitet', 'tid']"
KVUARFR1,"Besøg i zoologiske anlæg, temaparker mv. (år)",Pct.,2021-10-05T08:00:00,2018,2020,True,"['type', 'køn', 'alder', 'tid']"
KVUFRI1,"Besøg i zoologiske anlæg, temaparker mv. (pct. af befolkningen)",Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['type', 'alder og køn', 'tid']"
KFRED1,Fredede bygninger,Antal,2022-02-17T08:00:00,2012,2021,True,"['område', 'bygningstype', 'opførelsesår', 'tid']"
KFRED2,Fredede fortidsminder,Antal,2022-02-17T08:00:00,2010,2021,True,"['område', 'anlægskategori', 'tid']"
KFRED3,Nyfredninger og affredninger,Antal,2022-02-17T08:00:00,2012,2021,True,"['enhed', 'område', 'tid']"
KVUFOR02,Besøg på kulturarv i Danmark,Pct.,2022-03-01T08:00:00,2020K2,2021K4,True,"['type', 'alder og køn', 'tid']"
KVUFOR01,Besøg på kulturarv i Danmark (særmodul),Pct.,2020-03-02T08:00:00,2019K4,2019K4,True,"['type', 'alder og køn', 'tid']"
ARKIV01,Aktivitet og personale på Rigsarkivet (Statens Arkiver),-,2021-05-20T08:00:00,2007,2020,True,"['arkiver', 'nøgletal', 'tid']"
ARKIV03,Aktivitet og personale på Rigsarkivet (Statens Arkiver),-,2021-05-20T08:00:00,2011,2020,True,"['nøgletal', 'tid']"
ARKIV02B,Aktivitet og personale på stads- og lokalarkiver,-,2021-11-22T08:00:00,2016,2020,True,"['område', 'nøgletal', 'tid']"
BIB1,Folkebibliotekernes nøgletal,Antal,2021-07-20T08:00:00,2009,2020,True,"['område', 'nøgletal', 'tid']"
BIB2B,Folkebiblioteker,Antal,2021-09-13T08:00:00,2009,2020,True,"['område', 'aktivitet', 'tid']"
BIB3,Folkebibliotekernes fysiske materiale,Antal,2021-07-20T08:00:00,2009,2020,True,"['område', 'samling', 'opgørelse', 'materialetype', 'tid']"
BIB3B,Folkebibliotekernes fysiske materialer,Pct.,2021-07-20T08:00:00,2010,2020,True,"['område', 'samling', 'opgørelse', 'materialetype', 'alder', 'tid']"
BIB4E,Folkebibliotekernes bestand og brug af elektroniske ressourcer,Antal,2021-07-20T08:00:00,2014,2020,True,"['område', 'opgørelse', 'elektronisk materialetype', 'tid']"
BIB5,Folkebibliotekernes interurbanind- og udlån fordelt,Antal,2021-07-20T08:00:00,2009,2020,True,"['område', 'opgørelse', 'materialetype', 'tid']"
BIB6,Folkebibliotekernes økonomi,1.000 kr.,2021-07-20T08:00:00,2009,2020,True,"['område', 'indtægt/udgift', 'tid']"
BIB7,Aktivitet på biblioteker,Antal,2021-07-20T08:00:00,2009,2020,True,"['område', 'type', 'aktivitet', 'tid']"
BIB8,Årsværk på folkebiblioteker,Antal,2021-07-20T08:00:00,2009,2020,True,"['område', 'personalekategori', 'tid']"
SBS1,Sammenlignende folkebiblioteksstatistik,Antal,2021-09-13T08:00:00,2009,2020,True,"['område', 'nøgletal', 'tid']"
IBIB1,Udlån og lånere,Antal,2022-02-24T08:00:00,2020K1,2021K4,True,"['område', 'udlånssted', 'køn', 'kategori', 'tid']"
IBIB1A,Udlån og lånere,Antal,2022-02-24T08:00:00,2020,2021,True,"['område', 'udlånssted', 'køn', 'kategori', 'tid']"
IBIB2,Udlån og lånere,Antal,2022-02-24T08:00:00,2020K1,2021K4,True,"['område', 'udlånssted', 'alder', 'kategori', 'tid']"
IBIB2A,Udlån og lånere,Antal,2022-02-24T08:00:00,2020,2021,True,"['område', 'udlånssted', 'alder', 'kategori', 'tid']"
IBIB3,Udlån og lånere,Antal,2022-02-24T08:00:00,2020K1,2021K4,True,"['område', 'udlånssted', 'højest fuldførte uddannelse', 'kategori', 'tid']"
IBIB3A,Udlån og lånere,Antal,2022-02-24T08:00:00,2020,2021,True,"['område', 'udlånssted', 'højest fuldførte uddannelse', 'kategori', 'tid']"
IBIB4,Udlån og lånere,Antal,2022-02-24T08:00:00,2020K1,2021K4,True,"['område', 'afstand fra bopæl til folkebiblioteket', 'kategori', 'tid']"
IBIB4A,Udlån og lånere,Antal,2022-02-24T08:00:00,2020,2021,True,"['område', 'afstand fra bopæl til folkebiblioteket', 'kategori', 'tid']"
KVUARBB1,Besøg på bibliotek (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['formål', 'køn', 'alder', 'tid']"
KVUBIB2,Besøg på bibliotek (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['formål', 'alder og køn', 'tid']"
KVUARBB2,Online biblioteksbesøg (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['digitale tjenester', 'køn', 'alder', 'tid']"
KVUBIB3,Online biblioteksbesøg (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['digitale tjenester', 'alder og køn', 'tid']"
FORSK21,Forskningsbiblioteker med særlige forpligtelser,Antal,2021-07-08T08:00:00,2009,2020,True,"['bibliotek', 'aktivitet', 'tid']"
FORSK22,Økonomi på forskningsbiblioteker med særlige forpligtelser,1.000 kr.,2021-07-08T08:00:00,2009,2020,True,"['bibliotek', 'aktivitet', 'tid']"
FORSK23,Udlån på forskningsbiblioteker med særlige forpligtelser,Antal,2021-07-08T08:00:00,2009,2020,True,"['bibliotek', 'opgørelse', 'modtagertype', 'tid']"
FORSK24,Bestand af fysiske materialer på forskningsbiblioteker med særlige forpligtelser,Antal,2021-07-08T08:00:00,2009,2020,True,"['bibliotek', 'materialetype', 'tid']"
FORSK6,Interurbanindlån på forskningsbiblioteker med særlige forpligtelser,Antal,2021-07-08T08:00:00,2009,2020,True,"['bibliotek', 'kilde', 'tid']"
SBS2,Sammenlignende forskningsbiblioteksstatistik,Antal,2021-07-08T08:00:00,2009,2020,True,"['bibliotek', 'nøgletal', 'tid']"
FORSK5C,Bestand og brug af elektroniske ressourcer på forskningsbiblioteker med særlige forpligtelser,Antal,2021-07-08T08:00:00,2014,2020,True,"['bibliotek', 'opgørelse', 'elektronisk materialetype', 'placering', 'tid']"
DAGBLAD3,Dagblade,-,2021-05-11T08:00:00,2018,2020,True,"['nøgletal', 'geografisk dækning', 'læsertalsinterval', 'tid']"
MAGASIN2,Magasiner,Antal,2021-05-11T08:00:00,2018,2020,True,"['nøgletal', 'udgivelsesfrekvens', 'emne', 'læsertalsinterval', 'tid']"
FAGBLAD2,Fagblade,Antal,2021-05-11T08:00:00,2018,2020,True,"['nøgletal', 'udgivelsesfrekvens', 'branche', 'læsertalsinterval', 'tid']"
AVISLAS1,Avislæsere,1.000 personer,2021-05-11T08:00:00,2018,2020,True,"['nøgletal', 'geografisk område', 'tid']"
KVUARNY1,Forbrug af nyheder (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['adgang', 'køn', 'alder', 'tid']"
KVUARNY3,Forbrug af nyheder (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['medie', 'køn', 'alder', 'tid']"
KVUNYH01,Forbrug af nyheder (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['adgang', 'alder og køn', 'tid']"
KVUARNY2,Forbrug af aviser eller onlineaviser (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['adgang', 'køn', 'alder', 'tid']"
KVUNYH02,Forbrug af aviser eller onlineaviser (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['adgang', 'alder og køn', 'tid']"
KVUARNY4,Forbrug af nyhedsartikler (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['type', 'køn', 'alder', 'tid']"
KVUNYH03,Forbrug af nyhedsmedier (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['medie', 'alder og køn', 'tid']"
KVUNYH04,Forbrug af nyhedsartikler (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['type', 'alder og køn', 'tid']"
BOG02,Udkomne bøger,Antal,2021-09-20T08:00:00,2007,2020,True,"['emne', 'omfang', 'udgave', 'medie', 'tid']"
BOG03,Bogproduktion,Antal,2021-09-20T08:00:00,2007,2020,True,"['emne', 'originalsprog', 'udgivet på', 'medie', 'tid']"
BOG04,Skolebøger og børnebøger,Antal,2021-09-20T08:00:00,2007,2020,True,"['emne', 'bogtype', 'udgave', 'medie', 'tid']"
BOG05,Bogtitler,Antal,2021-09-20T08:00:00,2012,2020,True,"['emne', 'publiceringstype', 'medie', 'tid']"
BOG06,Kommercielt udkomne bøger,Antal,2021-09-20T08:00:00,2009,2020,True,"['emne', 'omfang', 'udgave', 'medie', 'originalsprog', 'tid']"
KVULIT01,Forbrug af skønlitteratur (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['enhed', 'alder og køn', 'tid']"
KVULIT02,Forbrug af skønlitteratur (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['adgang', 'alder og køn', 'tid']"
KVULIT03,Forbrug af skønlitteratur (særmodul),Pct.,2021-12-01T08:00:00,2019K1,2021K3,True,"['genre', 'alder og køn', 'tid']"
KVUARLI2,Forbrug af skønlitteratur (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['adgang', 'køn', 'alder', 'tid']"
KVUARLI1,Forbrug af litteratur (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['enhed', 'køn', 'alder', 'tid']"
KVUHL02,Højtlæsning for børn ml. 0-15 år (Særmodul),Pct.,2021-09-01T08:00:00,2021K2,2021K2,True,"['relation', 'alder og køn', 'tid']"
KVUHL03,Højtlæsning for børn ml. 0-15 år (Særmodul),Pct.,2021-09-01T08:00:00,2021K2,2021K2,True,"['inspirationskilde', 'alder og køn', 'tid']"
KVUHL01,Højtlæsning for børn ml. 0-15 år (Særmodul),Pct.,2021-09-01T08:00:00,2021K2,2021K2,True,"['læsefrekvens', 'alder og køn', 'tid']"
BIO1,"Danske biografer, biografsale og faste siddepladser",Antal,2021-04-09T08:00:00,1980,2020,True,"['biografer/sale/sæder', 'biografstørrelse', 'tid']"
BIO2,Aktivitet i danske biografer,-,2021-04-09T08:00:00,1980,2020,True,"['biograferfilm/billetter', 'nationalitet', 'tid']"
BIO9,Biografer,-,2021-04-09T08:00:00,2014,2020,True,"['område', 'nøgletal', 'biografstørrelse', 'tid']"
BIO4TA,Biograffilm/premierefilm,-,2021-04-09T08:00:00,2007,2020,True,"['biograferfilm/billetter', 'type/målgruppe', 'filmens danske urpremiere', 'nationalitet', 'tid']"
BIO5,Biograffilm,Antal,2021-04-09T08:00:00,2007,2020,True,"['biograferfilm/billetter', 'filmkategori', 'type/målgruppe', 'censur', 'nationalitet', 'tid']"
BIO6,Biograffilm,Pct.,2021-04-09T08:00:00,2007,2020,True,"['nøgletal', 'spilleuge', 'nationalitet', 'type/målgruppe', 'tid']"
KVUARFS1,Forbrug af film og serier (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['kulturaktivitet', 'køn', 'alder', 'tid']"
KVUARFS2,Forbrug af film og serier (lokation) (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['lokation', 'køn', 'alder', 'tid']"
KVUARFS3,Forbrug af film og serier (lokation) (år),Pct.,2021-10-05T08:00:00,2018,2020,True,"['adgang', 'køn', 'alder', 'tid']"
KVUFS1,Forbrug af film og serier (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['enheder', 'alder og køn', 'tid']"
KVUFS2,Forbrug af film og serier (lokation) (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['lokation', 'alder og køn', 'tid']"
KVUFS3,Forbrug af film og serier (kvartal),Pct.,2022-03-01T08:00:00,2018K3,2021K4,True,"['adgang', 'alder og køn', 'tid']"
KVUFS4,Forbrug af film og serier (særmodul),Pct.,2020-03-02T08:00:00,2019K3,2019K3,True,"['nationalitet', 'type', 'alder og køn', 'tid']"
FILMFIN1,Finansiering af danske spillefilm,-,2021-11-08T08:00:00,2010,2018,True,"['finansieringstype', 'nøgletal', 'tid']"
FILMFIN2,Finansiering af danske spillefilm,-,2021-11-08T08:00:00,2010,2018,True,"['finansieringstype', 'målgruppe', 'nøgletal', 'tid']"
FILMOMK1,Omkostninger til produktion af danske spillefilm,-,2021-11-08T08:00:00,2010,2018,True,"['nøgletal', 'målgruppe', 'tid']"
SCENE01,Aktiviteter på danske teatre,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'aktivitet', 'genre', 'tid']"
SCENE02,Produktioner på danske teatre,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'publikumsgruppe', 'scene', 'genre', 'tid']"
SCENE03,Opførelser på danske teatre,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'publikumsgruppe', 'scene', 'genre', 'tid']"
SCENE04,Tilskuere på danske teatre,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'tilskuere', 'scene', 'genre', 'tid']"
SCENE05,Danske teatre,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'teatrets primære publikum', 'tid']"
SCENE06,Udenlandske gæstespil på danske scener,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'aktivitet', 'genre', 'nationalitet', 'tid']"
SCENE07,Danske teatres turne i udlandet,Antal,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'aktivitet', 'genre', 'land', 'tid']"
SCENE08,Statsstøttede teatres økonomi,1.000,2021-04-14T08:00:00,2015/2016,2019/2020,True,"['teaterkategori', 'økonomi', 'tid']"
